Timestamp,CPUUtilization_actual,CPUUtilization_pred
2024-12-06 21:50:00,2.84999999999976,3.8095975
2024-12-06 21:55:00,2.8760581643049044,3.836697
2024-12-06 22:00:00,2.9166273038807256,3.8427334
2024-12-06 22:05:00,2.807546077614402,3.9036205
2024-12-06 22:10:00,2.99472075576576,3.7946997
2024-12-06 22:15:00,2.890205612669224,4.001672
2024-12-06 22:20:00,2.9331156802825378,3.863515
2024-12-06 22:25:00,2.951599981475352,3.9519758
2024-12-06 22:30:00,2.9333333333343043,3.9467194
2024-12-06 22:35:00,2.92531027137095,3.9460125
2024-12-06 22:40:00,2.86670371399534,3.9408674
2024-12-06 22:45:00,2.908097156617102,3.878918
2024-12-06 22:50:00,2.917965638603292,3.9274445
2024-12-06 22:55:00,2.966666666667152,3.9256246
2024-12-06 23:00:00,2.85851162359817,3.968433
2024-12-06 23:05:00,2.992602111698456,3.8556328
2024-12-06 23:10:00,2.842118180975476,4.0107656
2024-12-06 23:15:00,2.9655737704927625,3.826371
2024-12-06 23:20:00,2.8263406501796258,3.996574
2024-12-06 23:25:00,2.891599518384968,3.812882
2024-12-06 23:30:00,2.910338519959498,3.9206476
2024-12-06 23:35:00,2.841553209225242,3.8991735
2024-12-06 23:40:00,2.808402797073024,3.8365862
2024-12-06 23:45:00,2.8408933036952164,3.8025877
2024-12-06 23:50:00,2.893380105585382,3.8330202
2024-12-06 23:55:00,2.850064832823718,3.8707645
2024-12-07 00:00:00,2.891990830786086,3.8298476
2024-12-07 00:05:00,2.82439566546259,3.8759842
2024-12-07 00:10:00,2.8093498193947744,3.8038368
2024-12-07 00:15:00,2.840455682133212,3.8006558
2024-12-07 00:20:00,2.816321663425248,3.824436
2024-12-07 00:25:00,2.941666666666908,3.7995348
2024-12-07 00:30:00,2.890474205797654,3.9339411
2024-12-07 00:35:00,3.0063675094938698,3.857945
2024-12-07 00:40:00,2.96576595350534,4.001635
2024-12-07 00:45:00,2.77503241641221,3.9476008
2024-12-07 00:50:00,2.910762248771852,3.7835646
2024-12-07 00:55:00,2.8657103825136803,3.9502954
2024-12-07 01:00:00,2.877000555710656,3.8635933
2024-12-07 01:05:00,2.966043808464572,3.8962579
2024-12-07 01:10:00,2.978267111235584,3.9648569
2024-12-07 01:15:00,2.8416666666659403,3.9614592
2024-12-07 01:20:00,2.75,3.8360782
2024-12-07 01:25:00,3.016666666666425,3.7523134
2024-12-07 01:30:00,2.833333333333332,4.036491
2024-12-07 01:35:00,2.82586598129184,3.8129706
2024-12-07 01:40:00,2.791557840140776,3.8471956
2024-12-07 01:45:00,2.824937482633558,3.772614
2024-12-07 01:50:00,2.873770491803762,3.8131206
2024-12-07 01:55:00,2.809495693247376,3.8416023
2024-12-07 02:00:00,2.8829466518481977,3.7747679
2024-12-07 02:05:00,2.7990437158467483,3.870995
2024-12-07 02:10:00,2.909636936186248,3.767179
2024-12-07 02:15:00,2.840464943965676,3.8921196
